SalesOrderID,SalesOrderDetailID,OrderQty,ProductID,UnitPrice,LineTotal,OrderDate,DueDate,ShipDate,StatusId,OnlineOrderFlag,SalesPersonID,TerritoryID,ShipMethodID,TaxAmt,Freight,TotalDue
44500,3012,3,715,28.8404,86.5212,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,276,4,5,8.289422,2.590445,97.40103
44501,3013,1,761,419.4589,419.4589,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,40.340134,12.606291,472.396616
44501,3014,3,768,419.4589,1258.3767,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,121.022292,37.819464,1417.212001
44501,3015,1,770,419.4589,419.4589,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,40.340134,12.606291,472.396616
44501,3016,1,762,419.4589,419.4589,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,40.340134,12.606291,472.396616
44501,3017,1,757,874.794,874.794,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,84.130696,26.290841,985.198926
44501,3018,2,764,419.4589,838.9178,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,80.680267,25.212582,944.793232
44501,3019,1,738,178.5808,178.5808,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,17.174587,5.367058,201.120229
44501,3020,2,765,419.4589,838.9178,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,80.680267,25.212582,944.793232
44501,3021,1,749,2146.962,2146.962,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,206.48095,64.525292,2417.961803
44501,3022,2,756,874.794,1749.588,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,168.263284,52.582273,1970.420005
44501,3023,1,753,2146.962,2146.962,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,206.48095,64.525292,2417.961803
44501,3024,1,730,183.9382,183.9382,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,17.689125,5.527851,207.145639
44501,3025,3,725,183.9382,551.8146,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,53.069266,16.584145,621.45907
44501,3026,1,755,874.794,874.794,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,84.130696,26.290841,985.198926
44501,3027,3,759,419.4589,1258.3767,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,121.022292,37.819464,1417.212001
44501,3028,2,754,874.794,1749.588,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,168.263284,52.582273,1970.420005
44501,3029,2,726,183.9382,367.8764,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,35.37825,11.055702,414.291279
44501,3030,4,760,419.4589,1677.8356,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,161.362426,50.425754,1889.608617
44501,3031,2,767,419.4589,838.9178,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,80.680267,25.212582,944.793232
44501,3032,1,758,874.794,874.794,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,280,1,5,84.130696,26.290841,985.198926
44502,3033,4,756,874.794,3499.176,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,2,5,336.765338,105.239164,3941.179858
44502,3034,1,722,178.5808,178.5808,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,2,5,17.185959,5.370612,201.128052
44502,3035,2,754,874.794,1749.588,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,2,5,168.381809,52.619313,1970.579865
44502,3036,2,738,178.5808,357.1616,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,2,5,34.373638,10.741762,402.276232
44502,3037,1,726,183.9382,183.9382,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,2,5,17.701951,5.531859,207.166724
44502,3038,6,770,419.4589,2516.7534,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,2,5,242.215043,75.692198,2834.653511
44502,3039,1,730,183.9382,183.9382,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,2,5,17.701951,5.531859,207.166724
44502,3040,1,766,419.4589,419.4589,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,2,5,40.36774,12.614918,472.425478
44502,3041,2,732,356.898,713.796,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,2,5,68.695678,21.467399,803.948598
44502,3042,3,768,419.4589,1258.3767,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,2,5,121.106661,37.84583,1417.316691
44502,3043,3,762,419.4589,1258.3767,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,2,5,121.106661,37.84583,1417.316691
44502,3044,3,760,419.4589,1258.3767,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,2,5,121.106661,37.84583,1417.316691
44502,3045,1,749,2146.962,2146.962,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,2,5,206.625384,64.57043,2418.146141
44502,3046,1,753,2146.962,2146.962,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,2,5,206.625384,64.57043,2418.146141
44503,3047,1,760,419.4589,419.4589,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,3,5,40.241177,12.575366,472.274802
44503,3048,2,758,874.794,1749.588,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,3,5,167.848425,52.452626,1969.887275
44503,3049,4,712,5.1865,20.746,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,3,5,1.990063,0.621895,23.355598
44503,3050,2,770,419.4589,838.9178,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,275,3,5,80.482353,25.150732,944.549605
44504,3051,3,712,5.1865,15.5595,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,1.49251,0.466409,17.507859
44504,3052,3,769,419.4589,1258.3767,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,120.787772,37.74618,1416.898902
44504,3053,1,754,874.794,874.794,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,83.968057,26.240019,984.985864
44504,3054,2,762,419.4589,838.9178,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,80.524542,25.16392,944.591767
44504,3055,1,749,2146.962,2146.962,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,206.081439,64.400452,2417.434805
44504,3056,2,726,183.9382,367.8764,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,35.30994,11.034357,414.202646
44504,3057,1,759,419.4589,419.4589,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,40.261312,12.58166,472.284631
44504,3058,1,732,356.898,356.898,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,34.256742,10.705232,401.848128
44504,3059,1,725,183.9382,183.9382,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,17.65497,5.517178,207.101323
44504,3060,3,729,183.9382,551.8146,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,52.966828,16.552134,621.326472
44504,3061,1,750,2146.962,2146.962,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,206.081439,64.400452,2417.434805
44504,3062,4,761,419.4589,1677.8356,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,161.051002,50.32844,1889.206037
44504,3063,3,766,419.4589,1258.3767,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,120.787772,37.74618,1416.898902
44504,3064,1,763,419.4589,419.4589,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,40.261312,12.58166,472.284631
44504,3065,3,708,20.1865,60.5595,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,5.81273,1.816478,68.186136
44504,3066,1,758,874.794,874.794,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,83.968057,26.240019,984.985864
44504,3067,5,715,28.8404,144.202,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,13.841205,4.325377,162.364017
44504,3068,1,738,178.5808,178.5808,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,17.140841,5.356513,201.070338
44504,3069,2,757,874.794,1749.588,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,167.938033,52.480637,1969.994231
44504,3070,2,765,419.4589,838.9178,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,80.524542,25.16392,944.591767
44504,3071,2,760,419.4589,838.9178,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,80.524542,25.16392,944.591767
44504,3072,4,707,20.1865,80.746,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,7.750307,2.421971,90.914848
44504,3073,1,716,28.8404,28.8404,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,2.768241,0.865075,32.472803
44504,3074,1,711,20.1865,20.1865,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,1.937577,0.605493,22.728712
44504,3075,2,755,874.794,1749.588,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,167.938033,52.480637,1969.994231
44504,3076,1,756,874.794,874.794,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,83.968057,26.240019,984.985864
44504,3077,1,714,28.8404,28.8404,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,282,6,5,2.768241,0.865075,32.472803
44505,3078,1,741,818.7,818.7,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,276,4,5,78.737866,24.605583,922.039896
44505,3079,2,774,2039.994,4079.988,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,276,4,5,392.390824,122.622133,4594.99366
44505,3080,7,773,2039.994,14279.958,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,276,4,5,1373.367885,429.177467,16082.47781
44505,3081,2,778,2024.994,4049.988,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,276,4,5,389.504509,121.72016,4561.194197
44505,3082,1,745,809.76,809.76,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,276,4,5,77.876681,24.336463,911.955208
44505,3083,1,742,722.5949,722.5949,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,276,4,5,69.493584,21.716745,813.78707
44505,3084,5,771,2039.994,10199.97,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,276,4,5,980.977061,306.555333,11487.48415
44505,3085,3,709,5.7,17.1,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,276,4,5,1.641634,0.513011,19.223937
44506,3086,6,765,419.4589,2516.7534,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,241.744917,75.545287,2834.039291
44506,3087,3,707,20.1865,60.5595,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,5.814699,1.817093,68.167248
44506,3088,3,726,183.9382,551.8146,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,53.003482,16.563588,621.373773
44506,3089,4,733,356.898,1427.592,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,137.124851,42.851516,1607.550717
44506,3090,2,763,419.4589,838.9178,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,80.580498,25.181406,944.666382
44506,3091,1,767,419.4589,419.4589,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,40.288537,12.590168,472.313118
44506,3092,3,768,419.4589,1258.3767,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,120.872459,37.772643,1417.019646
44506,3093,2,753,2146.962,4293.924,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,412.449827,128.890571,4835.257874
44506,3094,1,708,20.1865,20.1865,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,1.938233,0.605698,22.722416
44506,3095,4,754,874.794,3499.176,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,336.108786,105.033996,3940.291759
44506,3096,5,770,419.4589,2097.2945,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,201.452956,62.954049,2361.686027
44506,3097,2,756,874.794,1749.588,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,168.054393,52.516998,1970.145879
44506,3098,3,716,28.8404,86.5212,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,8.307691,2.596154,97.393253
44506,3099,4,714,28.8404,115.3616,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,11.078063,3.461895,129.871053
44506,3100,3,762,419.4589,1258.3767,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,120.872459,37.772643,1417.019646
44506,3101,8,715,28.8404,230.7232,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,22.159551,6.92486,259.782251
44506,3102,2,766,419.4589,838.9178,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,80.580498,25.181406,944.666382
44506,3103,2,755,874.794,1749.588,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,168.054393,52.516998,1970.145879
44506,3104,1,738,178.5808,178.5808,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,17.15302,5.360319,201.089368
44506,3105,1,722,178.5808,178.5808,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,17.15302,5.360319,201.089368
44506,3106,1,749,2146.962,2146.962,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,206.223201,64.44475,2417.608864
44506,3107,3,761,419.4589,1258.3767,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,120.872459,37.772643,1417.019646
44506,3108,3,758,874.794,2624.382,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,252.083302,78.776032,2955.238892
44506,3109,8,760,419.4589,3355.6712,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,322.325415,100.726692,3778.705673
44506,3110,5,712,5.1865,25.9325,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,2.489568,0.77799,29.185859
44506,3111,1,730,183.9382,183.9382,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,17.666686,5.520839,207.111209
44506,3112,3,729,183.9382,551.8146,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,53.003482,16.563588,621.373773
44506,3113,3,764,419.4589,1258.3767,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,120.872459,37.772643,1417.019646
44506,3114,8,711,20.1865,161.492,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,15.509289,4.846653,181.819474
44506,3115,2,732,356.898,713.796,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,68.560713,21.425223,803.755286
44507,3116,3,776,2024.994,6074.982,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,585.97132,183.116041,6844.067645
44507,3117,3,748,722.5949,2167.7847,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,209.096207,65.342566,2442.21609
44507,3118,1,742,722.5949,722.5949,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,69.696212,21.780067,814.042555
44507,3119,1,741,818.7,818.7,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,78.966581,24.677057,922.319234
44507,3120,3,775,2024.994,6074.982,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,585.97132,183.116041,6844.067645
44507,3121,1,743,714.7043,714.7043,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,68.935353,21.542298,805.155821
44507,3122,3,774,2039.994,6119.982,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,590.309353,184.471676,6894.735295
44507,3123,1,745,809.76,809.76,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,78.103517,24.407349,912.238759
44507,3124,1,747,714.7043,714.7043,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,68.935353,21.542298,805.155821
44507,3125,5,777,2024.994,10124.97,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,976.617605,305.193007,11406.764671
44507,3126,2,773,2039.994,4079.988,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,393.538307,122.980723,4596.475459
44507,3127,2,709,5.7,11.4,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,1.097757,0.343049,12.821657
44507,3128,1,744,809.76,809.76,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,279,5,5,78.103517,24.407349,912.238759
44508,3129,1,761,419.4589,419.4589,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,274,4,5,40.26806,12.58377,472.31073
44508,3130,4,770,419.4589,1677.8356,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,274,4,5,161.07224,50.33508,1889.24292
44508,3131,1,765,419.4589,419.4589,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,274,4,5,40.26806,12.58377,472.31073
44508,3132,4,760,419.4589,1677.8356,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,274,4,5,161.07224,50.33508,1889.24292
44509,3133,5,759,419.4589,2097.2945,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,201.531528,62.978604,2361.801031
44509,3134,6,764,419.4589,2516.7534,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,241.836995,75.574063,2834.151413
44509,3135,2,756,874.794,1749.588,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,168.11617,52.536305,1970.197661
44509,3136,3,707,20.1865,60.5595,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,5.817198,1.817874,68.173269
44509,3137,2,749,2146.962,4293.924,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,412.606109,128.939413,4835.439622
44509,3138,2,765,419.4589,838.9178,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,80.610935,25.190918,944.700766
44509,3139,2,753,2146.962,4293.924,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,412.606109,128.939413,4835.439622
44509,3140,5,732,356.898,1784.49,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,171.473213,53.585381,2009.539728
44509,3141,3,770,419.4589,1258.3767,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,120.916402,37.786377,1417.051149
44509,3142,8,712,5.1865,41.492,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,3.985702,1.245532,46.709495
44509,3143,3,761,419.4589,1258.3767,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,120.916402,37.786377,1417.051149
44509,3144,3,708,20.1865,60.5595,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,5.817198,1.817874,68.173269
44509,3145,1,767,419.4589,419.4589,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,40.305467,12.595459,472.350383
44509,3146,2,762,419.4589,838.9178,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,80.610935,25.190918,944.700766
44509,3147,1,729,183.9382,183.9382,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,17.673719,5.523037,207.122966
44509,3148,3,766,419.4589,1258.3767,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,120.916402,37.786377,1417.051149
44509,3149,6,711,20.1865,121.119,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,11.634395,3.635749,136.346539
44509,3150,1,754,874.794,874.794,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,84.05599,26.267498,985.074273
44509,3151,1,751,2146.962,2146.962,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,206.300959,64.469052,2417.695253
44509,3152,3,757,874.794,2624.382,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,252.176351,78.805112,2955.32105
44509,3153,4,730,183.9382,735.7528,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,70.699067,22.093459,828.54098
44509,3154,3,738,178.5808,535.7424,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,51.478845,16.08714,603.294141
44509,3155,1,768,419.4589,419.4589,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,40.305467,12.595459,472.350383
44509,3156,4,769,419.4589,1677.8356,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,161.221869,50.381836,1889.401532
44509,3157,3,758,874.794,2624.382,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,252.176351,78.805112,2955.32105
44509,3158,5,715,28.8404,144.202,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,13.855659,4.329894,162.378119
44509,3159,4,763,419.4589,1677.8356,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,161.221869,50.381836,1889.401532
44509,3160,3,760,419.4589,1258.3767,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,120.916402,37.786377,1417.051149
44509,3161,9,716,28.8404,259.5636,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,24.941025,7.794071,292.290437
44509,3162,2,752,2146.962,4293.924,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,412.606109,128.939413,4835.439622
44509,3163,3,725,183.9382,551.8146,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,53.021157,16.569112,621.368898
44509,3164,4,722,178.5808,714.3232,2011-10-01 00:00:00.000,2011-10-13 00:00:00.000,2011-10-08 00:00:00.000,5,False,277,4,5,68.637063,21.449083,804.375816
